business_id	user_id	cool	funny	useful	stars	sentiment	negative	neutral	positive	compound
4RA3hdiiC3vuiaSIraZ28g	Ouu5ycmS2EOtqPbk6JZvTw	0	0	0	4.0	{'neg': 0.04, 'neu': 0.792, 'pos': 0.168, 'compound': 0.9305}	0.04	0.792	0.168	0.9305
PVHuPORXFRlHOOP7ePTakg	XLLtQvZZjCFLjwatsMnetA	0	0	1	1.0	{'neg': 0.174, 'neu': 0.826, 'pos': 0.0, 'compound': -0.5972}	0.174	0.826	0.0	-0.5972
biSsdqExmdvIKiFuowOadg	9iMIjdMY99_igb1FmBXbwg	0	0	0	3.0	{'neg': 0.014, 'neu': 0.803, 'pos': 0.182, 'compound': 0.9887}	0.014	0.803	0.182	0.9887
9mIm1ef-NVDQHFE39Faxxg	OuRmjIT8yj8w04XsLX1tlg	0	0	0	5.0	{'neg': 0.187, 'neu': 0.649, 'pos': 0.164, 'compound': -0.2309}	0.187	0.649	0.164	-0.2309
tjAeaGdxf7I4xN9M7wGJNQ	x37OyP--VEFE5p-xreplYA	4	5	8	5.0	{'neg': 0.0, 'neu': 0.859, 'pos': 0.141, 'compound': 0.9451}	0.0	0.859	0.141	0.9451
JN6287XepTV2wOiwnq5joA	7-Wb8rDEymidPPfShLX3Yg	0	0	0	3.0	{'neg': 0.034, 'neu': 0.856, 'pos': 0.111, 'compound': 0.9968}	0.034	0.856	0.111	0.9968
w6F502EKMyn3ONbGT2bQxw	91DAiIKXri-41uzYue2hlg	1	0	1	5.0	{'neg': 0.046, 'neu': 0.787, 'pos': 0.167, 'compound': 0.9729}	0.046	0.787	0.167	0.9729
-4TMQnQJW1yd6NqGRDvAeA	TAxEXlveQ5JrRsZ3Uta8BA	0	0	0	4.0	{'neg': 0.014, 'neu': 0.692, 'pos': 0.294, 'compound': 0.994}	0.014	0.692	0.294	0.994
ulg83kbgFzXOawlIkfpLww	VrMaL32wWNed_DjOcsO3Ng	3	1	3	2.0	{'neg': 0.066, 'neu': 0.779, 'pos': 0.155, 'compound': 0.9858}	0.066	0.779	0.155	0.9858
-1xuC540Nycht_iWFeJ-dw	uNxljtnKZHvsdMZ8ZFRffw	1	0	0	4.0	{'neg': 0.0, 'neu': 0.985, 'pos': 0.015, 'compound': 0.0772}	0.0	0.985	0.015	0.0772
qfBp53c7Z2DpqUrGhV80zg	UF32lXb79D29HIk0BWdqWA	0	0	0	5.0	{'neg': 0.0, 'neu': 0.531, 'pos': 0.469, 'compound': 0.9508}	0.0	0.531	0.469	0.9508
XvyXWS78g2soxHElyfgELw	z4qE-IdYzvpzE8jP9oZYww	0	0	1	5.0	{'neg': 0.0, 'neu': 0.724, 'pos': 0.276, 'compound': 0.8122}	0.0	0.724	0.276	0.8122
YF4QJ_j-PM7cMZja6K1MwQ	JXfRZ2jlLfU1BSeG_rw6Jg	0	0	0	5.0	{'neg': 0.0, 'neu': 0.598, 'pos': 0.402, 'compound': 0.9207}	0.0	0.598	0.402	0.9207
N06GSdupPPte-hP0YRFtdA	r31sCain9mZlv6E9eZUv0g	0	0	0	5.0	{'neg': 0.065, 'neu': 0.759, 'pos': 0.176, 'compound': 0.9666}	0.065	0.759	0.176	0.9666
2_ngZCEtgrzZzUF-pwTVcA	N4t_Q1421ua-zWlQ7zhA-w	0	0	0	1.0	{'neg': 0.08, 'neu': 0.851, 'pos': 0.07, 'compound': -0.2481}	0.08	0.851	0.07	-0.2481
Kz4WS00PcqOJgxfZawk4dQ	qkQ5iVnEdqSxjd3faoRTpw	1	0	0	4.0	{'neg': 0.0, 'neu': 0.689, 'pos': 0.311, 'compound': 0.9674}	0.0	0.689	0.311	0.9674
nsNONDHbV7Vudqh21uicqw	iFnEh9lsL2CIFnddSaEHAw	0	0	0	1.0	{'neg': 0.044, 'neu': 0.699, 'pos': 0.256, 'compound': 0.9528}	0.044	0.699	0.256	0.9528
r395lMbm1ihAQ2sMOcFKow	nNVznu_dQsn43SrakB4Ldw	0	0	0	5.0	{'neg': 0.0, 'neu': 0.636, 'pos': 0.364, 'compound': 0.8147}	0.0	0.636	0.364	0.8147
9nHpqlu7be1466wdo_t5kQ	n5E4KzRRGosdxNcdyyZztg	0	0	0	2.0	{'neg': 0.088, 'neu': 0.778, 'pos': 0.134, 'compound': 0.9281}	0.088	0.778	0.134	0.9281
gOOfBSBZlffCkQ7dr7cpdw	piYjHlLZQCtg9Q1QT0Lvbw	0	0	0	5.0	{'neg': 0.028, 'neu': 0.791, 'pos': 0.181, 'compound': 0.9728}	0.028	0.791	0.181	0.9728
lVfZ2AaYRYHCFenUMQna8g	U6tZwpRVjUfx-fwDbMAlPA	0	2	0	5.0	{'neg': 0.0, 'neu': 0.485, 'pos': 0.515, 'compound': 0.9524}	0.0	0.485	0.515	0.9524
7gquCdaFoHZCcLYDttpHtw	gGWKLhE9-F6g9kd66nOUxA	0	0	0	5.0	{'neg': 0.0, 'neu': 0.552, 'pos': 0.448, 'compound': 0.9184}	0.0	0.552	0.448	0.9184
Vs7gc9EE3k9wARuUcN9piA	zepXHHsm5d4vt4JT11koQA	0	0	1	5.0	{'neg': 0.011, 'neu': 0.769, 'pos': 0.22, 'compound': 0.97}	0.011	0.769	0.22	0.97
luPvNx4XSxaM7pka8EifuA	1DhKvepHRNKs3aUw6NSOKg	2	1	0	3.0	{'neg': 0.066, 'neu': 0.79, 'pos': 0.144, 'compound': 0.9508}	0.066	0.79	0.144	0.9508
mffVbMp5v7S6r9Xp5a1JJQ	yKYpt0bcSVD5W4FoPCY5iQ	0	0	0	5.0	{'neg': 0.0, 'neu': 0.401, 'pos': 0.599, 'compound': 0.9732}	0.0	0.401	0.599	0.9732
qsJkjQoM3Hdg6Gtqp2S9_w	th7tfMsh74S6sa_BWOt8YA	0	0	0	4.0	{'neg': 0.0, 'neu': 0.916, 'pos': 0.084, 'compound': 0.6884}	0.0	0.916	0.084	0.6884
0xyqLvtr0Zbr4G-gML-QmQ	XQDfhRd54J7OgimNNxdAcg	0	0	0	3.0	{'neg': 0.044, 'neu': 0.762, 'pos': 0.194, 'compound': 0.9812}	0.044	0.762	0.194	0.9812
da_QOspls2XoU5AZ6QNcww	q37OXosU0FHD6aPEec1LQg	0	0	0	5.0	{'neg': 0.0, 'neu': 0.759, 'pos': 0.241, 'compound': 0.9889}	0.0	0.759	0.241	0.9889
UowplTMikVmB91hiQ_GaaA	SlgpAnj2gQd44EM_Uq6DkQ	0	0	2	4.0	{'neg': 0.011, 'neu': 0.884, 'pos': 0.105, 'compound': 0.9428}	0.011	0.884	0.105	0.9428
dLxT3-EwXkrI9AXoW6HCGg	scitRtsLa4QP9S1LZUIVWQ	0	0	10	1.0	{'neg': 0.119, 'neu': 0.831, 'pos': 0.05, 'compound': -0.911}	0.119	0.831	0.05	-0.911
Z6l0-bY6TklTdr_X88LFVQ	vmz62dtSK5ZI42DscYzX8Q	0	0	0	5.0	{'neg': 0.043, 'neu': 0.846, 'pos': 0.111, 'compound': 0.9267}	0.043	0.846	0.111	0.9267
FStFa2esHFgsAjVzIGJcQA	CfGtdsu0Npd1Zjx43rXIqQ	0	0	4	2.0	{'neg': 0.134, 'neu': 0.807, 'pos': 0.059, 'compound': -0.9848}	0.134	0.807	0.059	-0.9848
zIjXNOEPub7T-NwQWPREMA	-87w4IWK4a1YO8pL2Xfsew	0	0	4	2.0	{'neg': 0.069, 'neu': 0.883, 'pos': 0.048, 'compound': -0.5158}	0.069	0.883	0.048	-0.5158
seYvTmOZGJ2IAMdfQa8pkg	ri7itn7-CdpsaPxTToK5cQ	1	0	1	3.0	{'neg': 0.16, 'neu': 0.84, 'pos': 0.0, 'compound': -0.6072}	0.16	0.84	0.0	-0.6072
i2qKNktpvKOWrREXvMoyKQ	yT_QCcnq-QGipWWuzIpvtw	1	0	0	4.0	{'neg': 0.006, 'neu': 0.751, 'pos': 0.243, 'compound': 0.9968}	0.006	0.751	0.243	0.9968
LW21U6m6axC2lCLYc0fFSA	dhUOHemaqOFWLC-mmLXAaw	0	0	0	4.0	{'neg': 0.056, 'neu': 0.784, 'pos': 0.159, 'compound': 0.8733}	0.056	0.784	0.159	0.8733
tqN30ZVHlmxbI-uQ4ORyjA	wzuxPP-d18Mu_IooKVZy-w	9	6	11	5.0	{'neg': 0.051, 'neu': 0.824, 'pos': 0.126, 'compound': 0.6458}	0.051	0.824	0.126	0.6458
SZQINqa278e7DEM_B3WK8A	VibuEzhWblm9x9t0_YhPRQ	0	0	0	1.0	{'neg': 0.157, 'neu': 0.843, 'pos': 0.0, 'compound': -0.8718}	0.157	0.843	0.0	-0.8718
TVLAvAFx0FqAkKGKHVjHpQ	mZ1gXzL6Tn5Oky8_j0Kp7g	1	0	1	4.0	{'neg': 0.11, 'neu': 0.546, 'pos': 0.344, 'compound': 0.8608}	0.11	0.546	0.344	0.8608
81H_yEsSDHcy2rXZ7EwsZw	wWvsI_LT3c1CuyUrlX-SBg	1	1	1	5.0	{'neg': 0.0, 'neu': 0.627, 'pos': 0.373, 'compound': 0.9059}	0.0	0.627	0.373	0.9059
q8MUVVuQpfR6v0HBHmAFxw	iJCtRAlSvxiUuKlVAnsq0A	0	0	0	4.0	{'neg': 0.0, 'neu': 0.737, 'pos': 0.263, 'compound': 0.9601}	0.0	0.737	0.263	0.9601
1-mycIcKFGbvqLE60XrwnQ	TcByPmEbsEQYJYT7IBKXdg	0	0	0	3.0	{'neg': 0.053, 'neu': 0.767, 'pos': 0.18, 'compound': 0.6486}	0.053	0.767	0.18	0.6486
FQDoxOKH31URBSGLTYNCXg	Gadas_vO8fqQkoTeGcBxIg	0	0	0	2.0	{'neg': 0.155, 'neu': 0.816, 'pos': 0.03, 'compound': -0.8424}	0.155	0.816	0.03	-0.8424
0xyqLvtr0Zbr4G-gML-QmQ	jEG_kO7nqBA97n2beBSkhg	1	0	0	5.0	{'neg': 0.011, 'neu': 0.71, 'pos': 0.28, 'compound': 0.988}	0.011	0.71	0.28	0.988
Z9Ss9LhBN2zVNQw9DpjVbQ	L4a1GIRlX2N46CPh5Zh-8Q	0	1	2	5.0	{'neg': 0.0, 'neu': 0.67, 'pos': 0.33, 'compound': 0.9453}	0.0	0.67	0.33	0.9453
MPLhOV-JbmntkbcXMyCODg	8pv8leqC1AVx1KgefjM8sw	0	0	0	2.0	{'neg': 0.093, 'neu': 0.804, 'pos': 0.103, 'compound': 0.8161}	0.093	0.804	0.103	0.8161
2bUK2xslXInox0gjapJjlQ	dAB-v4B-5_8QgTcoVSnZOw	0	0	0	4.0	{'neg': 0.023, 'neu': 0.809, 'pos': 0.168, 'compound': 0.9719}	0.023	0.809	0.168	0.9719
54C4GTsIWa4zUM0d-v72Kw	hhSOzS5D2OG1wHKew2JEdw	1	0	1	1.0	{'neg': 0.096, 'neu': 0.763, 'pos': 0.142, 'compound': 0.5101}	0.096	0.763	0.142	0.5101
f9NumwFMBDn751xgFiRbNA	xDtS2iKsJuVUVzB2YhfPsg	4	2	23	4.0	{'neg': 0.045, 'neu': 0.919, 'pos': 0.036, 'compound': -0.3473}	0.045	0.919	0.036	-0.3473
CtYWpX_cy1YdZgoKtS0Tqg	wUAQq8gZ9tpWpMDPNTB6TA	0	0	1	1.0	{'neg': 0.172, 'neu': 0.764, 'pos': 0.064, 'compound': -0.5267}	0.172	0.764	0.064	-0.5267
Z66xO_B7trDah8F0PKwRqg	EYnRRWIOlxKcylR457hSMg	0	0	1	4.0	{'neg': 0.051, 'neu': 0.732, 'pos': 0.217, 'compound': 0.7269}	0.051	0.732	0.217	0.7269
VVdbPZs0M6d_X5XdgyAhig	XGHvw9aF-8a3rn-2Lji8nw	0	1	5	1.0	{'neg': 0.096, 'neu': 0.794, 'pos': 0.11, 'compound': -0.3218}	0.096	0.794	0.11	-0.3218
br1uQbc3YU5jCpYi46nIgQ	MB7Z80PJxNyQM7keDpR2XQ	0	0	0	4.0	{'neg': 0.038, 'neu': 0.764, 'pos': 0.198, 'compound': 0.9761}	0.038	0.764	0.198	0.9761
0JGMKaKJGVuDus5WcJzvjw	8DOKugzD27-gGooC1vp4bQ	0	1	2	5.0	{'neg': 0.035, 'neu': 0.834, 'pos': 0.131, 'compound': 0.9853}	0.035	0.834	0.131	0.9853
UJb1PrUWDFfuzwUPc1pP4Q	-RKsh-eKWJtDqnzTLCz-1Q	0	0	1	5.0	{'neg': 0.07, 'neu': 0.733, 'pos': 0.197, 'compound': 0.9173}	0.07	0.733	0.197	0.9173
m-cg3stOStMAFEV9-8qnVw	uLQJAaULt91a263PsRyEqQ	0	0	2	3.0	{'neg': 0.0, 'neu': 0.879, 'pos': 0.121, 'compound': 0.8122}	0.0	0.879	0.121	0.8122
faPVqws-x-5k2CQKDNtHxw	rJNdeta-dYO2YcJ3u5JxnA	0	0	0	5.0	{'neg': 0.0, 'neu': 0.781, 'pos': 0.219, 'compound': 0.807}	0.0	0.781	0.219	0.807
LWxSTjV6zybxIZKkSK3SNQ	YGA0_s3O93ORmM_E8BpQDA	2	1	2	4.0	{'neg': 0.086, 'neu': 0.795, 'pos': 0.118, 'compound': 0.6041}	0.086	0.795	0.118	0.6041
Nc7cqq5k0WZsVhu25QrmNQ	DtuFzGEwdYI5E3vTOMSOsw	0	0	0	5.0	{'neg': 0.0, 'neu': 0.882, 'pos': 0.118, 'compound': 0.9042}	0.0	0.882	0.118	0.9042
221yaXPE1zmJqDvBVM__tw	jD9S1crLvnAxzYEG_r_NOA	2	1	2	4.0	{'neg': 0.028, 'neu': 0.787, 'pos': 0.185, 'compound': 0.9687}	0.028	0.787	0.185	0.9687
Jbl81Qdq_tEJhKQ946Mswg	rP5-FenbfFzqRg0Gy3E3uw	0	0	1	5.0	{'neg': 0.051, 'neu': 0.766, 'pos': 0.182, 'compound': 0.9024}	0.051	0.766	0.182	0.9024
OJ6zfenoK-eBNI7vvNrOsg	zCnJQKvZgET4llBbJD1aiw	1	0	2	3.0	{'neg': 0.082, 'neu': 0.767, 'pos': 0.151, 'compound': 0.9948}	0.082	0.767	0.151	0.9948
vGDhK2Lc4Np5iZYZ7FG0QA	6WYPtBdVh8Iwt96RBGpmSg	1	1	1	5.0	{'neg': 0.031, 'neu': 0.858, 'pos': 0.11, 'compound': 0.9703}	0.031	0.858	0.11	0.9703
SAfuIUZMXrOnb3LWyvYjDA	24a7xwHNCR2t0ZDl80-DaA	0	0	0	4.0	{'neg': 0.0, 'neu': 0.478, 'pos': 0.522, 'compound': 0.9349}	0.0	0.478	0.522	0.9349
EtLM-iRYp3UGOEz4_b0I2Q	MGkkr8cZJDHThfsd8dhv1g	0	0	1	1.0	{'neg': 0.165, 'neu': 0.835, 'pos': 0.0, 'compound': -0.743}	0.165	0.835	0.0	-0.743
SVGApDPNdpFlEjwRQThCxA	9SqPSd2HnDJIM3v4_j9LYA	0	0	0	5.0	{'neg': 0.0, 'neu': 0.485, 'pos': 0.515, 'compound': 0.9906}	0.0	0.485	0.515	0.9906
8WBHKj2davW6hhZWlUQ7DA	gEIrEf488lkHwCoVOYd3vA	1	0	2	5.0	{'neg': 0.0, 'neu': 0.516, 'pos': 0.484, 'compound': 0.9804}	0.0	0.516	0.484	0.9804
MNqGE0t4hOHMl2ap1LjoKA	9PCKsjhp_K89PbPohODEQg	0	0	1	1.0	{'neg': 0.042, 'neu': 0.761, 'pos': 0.196, 'compound': 0.9531}	0.042	0.761	0.196	0.9531
FKQUxOfW_W5R4OTut4G1Vw	Mrudkq5duCOoiuhL61ZBcQ	2	0	2	4.0	{'neg': 0.021, 'neu': 0.733, 'pos': 0.246, 'compound': 0.9707}	0.021	0.733	0.246	0.9707
gc_GGat7TgNCmrgc4nVOgw	JoCFa-5YdQfc0zGGFrRNHQ	1	0	4	5.0	{'neg': 0.0, 'neu': 0.542, 'pos': 0.458, 'compound': 0.9711}	0.0	0.542	0.458	0.9711
d8lmIZIqmBC9oPM8y1dc7Q	nLxx0ZC9ni7ifnjsXLonSQ	0	0	0	3.0	{'neg': 0.031, 'neu': 0.827, 'pos': 0.142, 'compound': 0.9412}	0.031	0.827	0.142	0.9412
39YKi45PetO0UcQrG8Sncw	FRZjef-q1gti4igt1LU0RA	0	0	0	5.0	{'neg': 0.0, 'neu': 0.257, 'pos': 0.743, 'compound': 0.9778}	0.0	0.257	0.743	0.9778
Yq7u6XXyDITG7I6yKAXU0g	zH6racrZ7rUqqv_Qy6dZDQ	7	4	9	3.0	{'neg': 0.044, 'neu': 0.885, 'pos': 0.071, 'compound': -0.3356}	0.044	0.885	0.071	-0.3356
WKOUTdVJS58E178JjhwidQ	eZeBuiVZWT7u3SktO7mv9w	1	0	1	4.0	{'neg': 0.03, 'neu': 0.713, 'pos': 0.257, 'compound': 0.9766}	0.03	0.713	0.257	0.9766
9t8PEynZGVCG1EjOQr1xBA	SNpi9tKh2EUWdbxAELLMpA	0	0	2	5.0	{'neg': 0.012, 'neu': 0.653, 'pos': 0.335, 'compound': 0.9978}	0.012	0.653	0.335	0.9978
eS76100l3h7Ollb5s3_M4A	Ux0QheGWOT5bchLngmdFuQ	0	0	1	4.0	{'neg': 0.0, 'neu': 0.664, 'pos': 0.336, 'compound': 0.9672}	0.0	0.664	0.336	0.9672
WRQ-9LluyivReFiQZFUujw	_Rwjy0YmGB4W0KUrfSUlOQ	2	1	3	5.0	{'neg': 0.052, 'neu': 0.67, 'pos': 0.277, 'compound': 0.9878}	0.052	0.67	0.277	0.9878
eSlmVbicgkhtD9niSuReJw	84TLoVQpU37Uih12qSH9OA	0	0	0	4.0	{'neg': 0.104, 'neu': 0.666, 'pos': 0.23, 'compound': 0.6319}	0.104	0.666	0.23	0.6319
5FIOXmUE3qMviX9GafGH-Q	iV3QtUHRJWmrUDUo3QETgQ	0	0	0	5.0	{'neg': 0.1, 'neu': 0.574, 'pos': 0.325, 'compound': 0.918}	0.1	0.574	0.325	0.918
O-fYUqXjkwNvRfFnlUH6Iw	RnkKHzIl3LVee_Q6zooQMQ	0	0	0	2.0	{'neg': 0.139, 'neu': 0.744, 'pos': 0.117, 'compound': -0.1154}	0.139	0.744	0.117	-0.1154
7EZ4Eu7YJ1ltRCC5jXFJrQ	3HCP7V2hcRfCheqfbbABYA	0	0	0	2.0	{'neg': 0.079, 'neu': 0.753, 'pos': 0.168, 'compound': 0.3612}	0.079	0.753	0.168	0.3612
t61eGISz7qMOxEe7o3vwEw	FBj6OZ5ks9wLmRJOAeGoXA	0	0	1	5.0	{'neg': 0.0, 'neu': 0.642, 'pos': 0.358, 'compound': 0.9867}	0.0	0.642	0.358	0.9867
Lm61pehc-oyqR6DBAAQNCg	eLzaX8tArcVTI9qOrZxHJw	0	0	0	4.0	{'neg': 0.0, 'neu': 0.664, 'pos': 0.336, 'compound': 0.8442}	0.0	0.664	0.336	0.8442
E6ADmD8pnHrfCqddyiaKXA	GLsknAZX1t5lybLxuf9B3g	0	0	0	5.0	{'neg': 0.0, 'neu': 0.758, 'pos': 0.242, 'compound': 0.9292}	0.0	0.758	0.242	0.9292
pdy6EAcJvZks1hKogxOj6Q	2622JJKxKC25zNky_JpCAA	0	1	1	3.0	{'neg': 0.067, 'neu': 0.802, 'pos': 0.131, 'compound': 0.7775}	0.067	0.802	0.131	0.7775
ZPwx7ktiVluGFVg0L05n5A	b2uU6Ukkm_ubW3VqaXpcJA	0	0	0	1.0	{'neg': 0.081, 'neu': 0.897, 'pos': 0.022, 'compound': -0.8271}	0.081	0.897	0.022	-0.8271
fGnILhhgE393e-8X9JIB4Q	gEqc7SFZEI_Z0eLRR0ouug	0	0	1	4.0	{'neg': 0.026, 'neu': 0.804, 'pos': 0.17, 'compound': 0.9444}	0.026	0.804	0.17	0.9444
uF86ZhygpBEGr3CudNemYA	A8JQMM-1RSbezLNzxCkW1w	0	0	0	3.0	{'neg': 0.05, 'neu': 0.789, 'pos': 0.162, 'compound': 0.9173}	0.05	0.789	0.162	0.9173
Wxxvi3LZbHNIDwJ-ZimtnA	FBxhaS2bPmxwT3I8r3CmkQ	2	4	8	1.0	{'neg': 0.118, 'neu': 0.738, 'pos': 0.145, 'compound': 0.6505}	0.118	0.738	0.145	0.6505
thLX_k20SPJ0KyusGTBIHw	iuz4lXjzwaxuFWaLqUl6gA	0	0	0	5.0	{'neg': 0.0, 'neu': 0.656, 'pos': 0.344, 'compound': 0.9874}	0.0	0.656	0.344	0.9874
HoSDjKKR8GtpeSqzrwf8ew	3zTJVMca5uNTjJYQf76d3Q	1	1	1	2.0	{'neg': 0.12, 'neu': 0.798, 'pos': 0.082, 'compound': -0.5071}	0.12	0.798	0.082	-0.5071
9ogNVbTPvJd3TfLDGOrjRw	8uxmrnawhEXKa8hSMySi4Q	1	0	0	5.0	{'neg': 0.0, 'neu': 0.845, 'pos': 0.155, 'compound': 0.765}	0.0	0.845	0.155	0.765
5WOE18ldtQ1U0MK5fN2HGQ	gPnezUoB9AcxE_qeBR_Dsw	0	0	0	5.0	{'neg': 0.012, 'neu': 0.822, 'pos': 0.166, 'compound': 0.989}	0.012	0.822	0.166	0.989
KGqvUQQA4c9GJpi5-znsew	S6boRo4sQ1onCOpxhWkobw	0	0	0	1.0	{'neg': 0.084, 'neu': 0.867, 'pos': 0.049, 'compound': -0.9007}	0.084	0.867	0.049	-0.9007
TnNbQml38Y44OyUw2WMPLQ	SYJprnnvqajkxBRpEIM92g	0	0	1	5.0	{'neg': 0.05, 'neu': 0.584, 'pos': 0.367, 'compound': 0.9283}	0.05	0.584	0.367	0.9283
ybbcg01-j7tKJ_oLEY1uPQ	raxHYncwWIIpnKXM1d12TQ	0	0	0	5.0	{'neg': 0.0, 'neu': 0.774, 'pos': 0.226, 'compound': 0.9765}	0.0	0.774	0.226	0.9765
7rpa12_EX3A-hyGtrv8o3A	dtanlcid8_m1L49ZK1YPfw	2	0	1	4.0	{'neg': 0.0, 'neu': 0.81, 'pos': 0.19, 'compound': 0.9216}	0.0	0.81	0.19	0.9216
c9SKd0bIR6nNzXOVCbOi_A	FdPrn04vvhtJPum9nPCUeQ	0	3	3	5.0	{'neg': 0.033, 'neu': 0.834, 'pos': 0.133, 'compound': 0.9782}	0.033	0.834	0.133	0.9782
e01WELWR6ODCder7onrIlA	eotRnUFGGgQ-qU7nE10HvQ	1	0	3	5.0	{'neg': 0.036, 'neu': 0.771, 'pos': 0.193, 'compound': 0.9311}	0.036	0.771	0.193	0.9311
vzrcPqSdRY41GoO5DR5pYA	XwpiEdAKhB2nN4uSVdh-VA	0	0	0	3.0	{'neg': 0.0, 'neu': 0.635, 'pos': 0.365, 'compound': 0.9217}	0.0	0.635	0.365	0.9217
a0v7Si0DK4cIko7AQY4YXg	IZPYIYdr05FvjKva2986aw	1	0	2	5.0	{'neg': 0.013, 'neu': 0.657, 'pos': 0.329, 'compound': 0.9905}	0.013	0.657	0.329	0.9905
MBanyASw0fX21eHOg1m5pA	CrEBVkzIQs7tS-wWfaCjNQ	0	2	2	2.0	{'neg': 0.161, 'neu': 0.766, 'pos': 0.073, 'compound': -0.7907}	0.161	0.766	0.073	-0.7907
RkOguMKU13hPglELb6t2Vg	WzbLvd-pyLwZQwAl__u22w	2	2	3	3.0	{'neg': 0.09, 'neu': 0.74, 'pos': 0.17, 'compound': 0.7518}	0.09	0.74	0.17	0.7518
ar27DwWW4V0eKTr_4rOFGQ	sBQnwE7tTiURm6RKamqWyA	0	0	3	2.0	{'neg': 0.008, 'neu': 0.838, 'pos': 0.154, 'compound': 0.9832}	0.008	0.838	0.154	0.9832
N2PlDjUJVfOJzsPzY0Au1w	62GNFh5FySkA3MbrQmnqvg	0	0	0	3.0	{'neg': 0.133, 'neu': 0.765, 'pos': 0.102, 'compound': -0.2028}	0.133	0.765	0.102	-0.2028
5JGkz9Bkl4zHlH5ljK12Tw	smDOqPzFNUNmE5qs1QzvhQ	0	0	0	5.0	{'neg': 0.0, 'neu': 0.637, 'pos': 0.363, 'compound': 0.8442}	0.0	0.637	0.363	0.8442
0qSKZhVC_BHPuKro4QGWJw	08Tj4NyfKvI9D-VMcQrwpw	0	0	0	5.0	{'neg': 0.0, 'neu': 0.636, 'pos': 0.364, 'compound': 0.9824}	0.0	0.636	0.364	0.9824
FbUzIBAj2ziuqL2grUgw6Q	TTZyVCWsQXXkRIwiwSYKKQ	0	4	6	1.0	{'neg': 0.107, 'neu': 0.763, 'pos': 0.13, 'compound': 0.9691}	0.107	0.763	0.13	0.9691
WcM95CvBQCokDVM1M9rBWA	wsP41YZKPPvM7HQcUufz2w	0	0	0	5.0	{'neg': 0.0, 'neu': 0.513, 'pos': 0.487, 'compound': 0.9956}	0.0	0.513	0.487	0.9956
Yiw2jUJzUdFmglHZgj4RaQ	xprn0OWGX-3jpCFdS-ZwGA	0	0	0	5.0	{'neg': 0.0, 'neu': 0.437, 'pos': 0.563, 'compound': 0.9348}	0.0	0.437	0.563	0.9348
ZMp18tQQTjloj0pKSdENBw	jPpUrxng11ls0XDj5tgNPw	0	0	0	4.0	{'neg': 0.0, 'neu': 0.817, 'pos': 0.183, 'compound': 0.5023}	0.0	0.817	0.183	0.5023
7N4_jIwfNZr48OGTjwqF-w	iL3YaRr3jgy8RjwWwZ6SJg	1	0	2	5.0	{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.9536}	0.0	0.8	0.2	0.9536
UJb1PrUWDFfuzwUPc1pP4Q	oH1t6BYx4Ko1oxReYX_lZQ	0	0	0	5.0	{'neg': 0.0, 'neu': 0.76, 'pos': 0.24, 'compound': 0.9881}	0.0	0.76	0.24	0.9881
cLx7rt6JTTMU6aO4kBPLnA	lxHVzV6O2ZU4gm8tA3wVZw	0	0	0	5.0	{'neg': 0.097, 'neu': 0.645, 'pos': 0.258, 'compound': 0.6124}	0.097	0.645	0.258	0.6124
uLnPW9K1yhNpgzvodCumbQ	qp-z1copnYQq7NPubYlNLw	0	0	0	4.0	{'neg': 0.048, 'neu': 0.5, 'pos': 0.452, 'compound': 0.9814}	0.048	0.5	0.452	0.9814
ujHiaprwCQ5ewziu0Vi9rw	W2WICriV5Zf03S4ETzEsiQ	0	0	0	4.0	{'neg': 0.034, 'neu': 0.73, 'pos': 0.236, 'compound': 0.9183}	0.034	0.73	0.236	0.9183
tstimHoMcYbkSC4eBA1wEg	Gvv5hQR8BYj5f-APtKwImQ	0	0	0	4.0	{'neg': 0.008, 'neu': 0.835, 'pos': 0.157, 'compound': 0.9771}	0.008	0.835	0.157	0.9771
gOOfBSBZlffCkQ7dr7cpdw	1RQaXb0xSLsUzwJ0u4uZ-w	0	0	0	4.0	{'neg': 0.037, 'neu': 0.813, 'pos': 0.15, 'compound': 0.9484}	0.037	0.813	0.15	0.9484
Wxxvi3LZbHNIDwJ-ZimtnA	vRSetBkuRMrjZvpW76gXFA	0	0	0	3.0	{'neg': 0.081, 'neu': 0.712, 'pos': 0.207, 'compound': 0.8143}	0.081	0.712	0.207	0.8143
_F3AMoo_zdl-he384ISQbw	wnO99pBbGqwqOoTQM25iCw	3	3	5	3.0	{'neg': 0.022, 'neu': 0.804, 'pos': 0.174, 'compound': 0.9279}	0.022	0.804	0.174	0.9279
LwNZ1AR4_5iukgQYuhmTOg	tH0uKD-vNwMoEc3Xk3Cbdg	6	5	6	5.0	{'neg': 0.025, 'neu': 0.858, 'pos': 0.117, 'compound': 0.988}	0.025	0.858	0.117	0.988
thLX_k20SPJ0KyusGTBIHw	KCVeboDIZosLBbapBVg4-w	0	0	0	5.0	{'neg': 0.0, 'neu': 0.546, 'pos': 0.454, 'compound': 0.9599}	0.0	0.546	0.454	0.9599
i3rdifli2uVDfAn5-E4jmg	ZDwoMZ3sC6filWHud3_6ZA	0	0	1	4.0	{'neg': 0.049, 'neu': 0.735, 'pos': 0.216, 'compound': 0.9845}	0.049	0.735	0.216	0.9845
